"","CUST_ID","AREA_CODE","MINUTES_CURR_MONTH","MINUTES_PREV_MONTH","MINUTES_3MONTHS_AGO","CUST_MOS","LONGDIST_FLAG","CALLWAITING_FLAG","NUM_LINES","VOICEMAIL_FLAG","MOBILE_PLAN","CONVERGENT_BILLING","GENDER","INCOME","PHONE_PLAN","EDUCATION","TOT_MINUTES_USAGE","CHURNER"
"262",261,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"263",521,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"264",263,10040,999,1200,1145,3,1,1,2,1,1,"No","M","Medium Income","National","PhD",3344,"no"
"265",264,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"266",265,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"267",266,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"268",267,45987,60,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",914,"yes"
"269",538,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"no"
"270",269,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"271",270,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"272",271,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"273",272,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"274",273,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"275",544,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"276",275,10040,145,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"277",276,21750,5,150,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",230,"yes"
"278",277,36785,100,9,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",169,"yes"
"279",278,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"280",279,15563,1004,4,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1952,"no"
"281",280,10040,565,200,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1415,"yes"
"282",281,21750,333,130,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",607,"yes"
"283",282,55166,550,55,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1105,"no"
"284",283,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"285",284,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"286",561,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"no"
"287",286,10040,999,900,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3044,"yes"
"288",287,21750,5,55,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",61,"yes"
"289",288,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Masters",1031,"no"
"290",289,36785,55,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1177,"no"
"291",290,45987,600,366,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1364,"yes"
"292",567,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"293",292,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"294",293,21750,7543,16754,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",24895,"yes"
"295",294,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"296",295,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"297",296,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"298",653,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"no"
"299",298,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"300",299,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"yes"
"301",300,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"302",301,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"303",302,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"304",303,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"305",304,21750,4567,3534,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",8245,"yes"
"306",305,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"307",306,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"308",307,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"309",659,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"310",309,10040,9,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Masters",2354,"yes"
"311",310,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"312",311,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"313",312,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"314",313,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"315",676,15563,5,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",119,"no"
"316",315,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"317",316,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"318",317,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"319",318,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"320",319,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"321",682,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"322",449,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"323",450,36785,555,7654,8732,27,1,1,2,1,0,"Yes","F","High Income","Euro-Zone","PhD",16941,"yes"
"324",451,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"325",699,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"no"
"326",453,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"327",454,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"328",455,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"329",456,36785,97,5587,4693,8,0,0,1,0,1,"Yes","M","Low Income","Euro-Zone","PhD",10377,"yes"
"330",457,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"331",705,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"332",459,10040,99,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"333",460,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"334",461,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"335",462,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"336",463,15563,10,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1754,"yes"
"337",464,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"338",465,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"339",466,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"340",467,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"no"
"341",468,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"342",722,15563,5435,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",5549,"no"
"343",470,10040,999,1200,1145,3,1,1,2,1,1,"No","M","Medium Income","National","PhD",3344,"yes"
"344",471,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"345",472,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"346",473,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"347",474,45987,60,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",914,"yes"
"348",728,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"349",476,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"350",477,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"351",478,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"352",479,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"353",480,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"354",745,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"355",482,10040,145,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"356",483,21750,5,150,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",230,"no"
"357",484,36785,100,9,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",169,"yes"
"358",485,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"359",486,15563,1004,4,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1952,"no"
"360",487,10040,565,200,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1415,"no"
"361",488,21750,333,130,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",607,"yes"
"362",489,55166,550,55,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1105,"no"
"363",490,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"364",491,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"365",751,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"366",493,10040,999,900,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3044,"yes"
"367",494,21750,5,55,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",61,"yes"
"368",495,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Masters",1031,"no"
"369",496,36785,55,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1177,"no"
"370",497,45987,600,366,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1364,"yes"
"371",768,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"372",499,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"373",500,21750,7543,16754,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",24895,"yes"
"374",501,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"375",502,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"376",503,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"377",774,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"378",505,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"379",506,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"380",507,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"381",508,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"382",509,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"383",510,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"384",511,21750,4567,3534,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",8245,"yes"
"385",512,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"386",513,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"387",514,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"388",791,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"389",516,10040,9,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Masters",2354,"yes"
"390",517,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"391",518,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"392",519,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"393",520,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"394",797,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"395",522,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"396",523,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"397",524,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"398",525,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"399",526,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"400",814,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"401",528,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"402",529,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"yes"
"403",530,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"404",531,45987,88,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",158,"no"
"405",820,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"406",533,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"407",534,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"408",535,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"409",536,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"no"
"410",537,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"411",331,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"412",539,10040,999,1200,1145,3,1,1,2,1,1,"No","M","Medium Income","National","Bachelors",3344,"yes"
"413",540,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"414",541,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"415",542,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"416",543,45987,60,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",914,"yes"
"417",337,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"418",545,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"419",546,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"420",547,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"421",548,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"422",549,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"423",354,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"424",551,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"425",552,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"yes"
"426",553,36785,33,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",183,"yes"
"427",554,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"428",555,15563,10000,8000,944,26,1,1,3,1,1,"Yes","M","High Income","National","PhD",18944,"yes"
"429",556,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"430",557,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"431",558,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"432",559,36785,6000,7899,630,36,0,0,2,1,0,"Yes","M","High Income","Euro-Zone","Post Primary",14529,"yes"
"433",560,45987,7800,5000,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",12824,"yes"
"434",360,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"435",562,10040,9999,12456,1145,3,1,1,2,1,1,"No","M","Medium Income","Euro-Zone","Bachelors",23600,"yes"
"436",563,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"437",564,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"438",565,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"439",566,45987,6000,4563,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",10961,"yes"
"440",377,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"441",568,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"442",569,21750,12000,8000,97,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",20598,"yes"
"443",570,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"444",571,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"445",572,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"446",383,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"447",574,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"448",575,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"yes"
"449",576,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"450",641,45987,45,223,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",334,"no"
"451",400,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"452",643,10040,100,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"453",644,21750,5,7,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",87,"yes"
"454",645,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"455",646,45987,999,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",1069,"no"
"456",647,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"yes"
"457",648,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"458",649,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"459",650,55166,5,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","PhD",605,"no"
"460",651,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"461",652,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
